timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;ICE_fuel_car_12;Car_availability_car_12;heating;cooling
28.250;358.652;0.000;15.000;1289.153;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8131.979;0.000
28.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8131.480;0.000
28.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8118.737;0.000
29.000;608.002;0.000;15.000;1463.681;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7956.167;0.000
29.250;565.595;0.000;15.000;1429.755;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7985.710;0.000
29.500;431.657;0.000;15.000;1347.557;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8050.488;0.000
29.750;415.553;1975.892;15.000;1334.674;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8060.335;0.000
30.000;372.609;0.000;15.000;1300.319;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8087.820;0.000
30.250;654.990;0.000;15.000;1501.272;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7928.923;0.000
30.500;469.233;7332.753;15.000;1377.618;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8027.270;0.000
30.750;548.709;7881.612;15.000;1441.198;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7974.329;0.000
31.000;746.320;8737.832;15.000;1567.577;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7873.191;0.000
31.250;3306.723;18331.883;15.000;3281.578;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6515.757;0.000
31.500;3673.424;0.000;15.000;3565.650;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6291.355;0.000
31.750;1318.914;0.000;15.000;2005.826;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7503.840;0.000
32.000;1188.485;1558.759;7.000;1350.554;0.000;0.000;0.325;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.189;False;0.000;True;7994.341;0.000
32.250;1149.532;0.000;6.000;1251.697;0.000;0.000;0.325;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.189;False;0.000;True;8040.518;0.000
32.500;872.805;0.000;5.000;973.857;0.000;0.000;0.325;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.189;False;0.000;True;8236.036;0.000
32.750;723.204;1646.576;2.000;649.227;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;8467.884;0.000
33.000;607.574;1646.576;2.000;565.333;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;8506.089;0.000
33.250;591.806;1712.439;2.000;552.719;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7507.434;0.000
33.500;445.915;1602.668;2.000;448.963;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7440.983;0.000
33.750;466.018;0.000;1.000;382.195;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7996.319;0.000
34.000;389.824;0.000;1.000;334.090;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7865.233;0.000
34.250;371.105;0.000;0.000;249.115;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7731.382;0.000
34.500;341.206;0.000;0.000;225.196;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7557.856;0.000
34.750;341.206;0.000;0.000;225.196;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7371.033;0.000
35.000;519.430;1756.348;0.000;342.824;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7094.948;0.000
35.250;716.294;0.000;0.000;472.754;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7012.415;0.000
35.500;629.864;1931.983;0.000;415.711;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7063.337;0.000
35.750;341.206;0.000;0.000;225.196;0.000;0.000;1.366;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.965;False;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6570.338;0.000
36.000;351.077;2700.385;1.000;301.711;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6592.862;0.000
36.250;351.077;1822.211;1.000;301.711;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6758.563;0.000
36.500;2937.645;1295.307;1.000;2008.846;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;5548.644;0.000
36.750;529.301;6300.899;1.000;419.338;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6904.361;0.000
37.000;645.726;2151.526;3.000;636.179;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6147.818;0.000
37.250;615.953;0.000;4.000;688.971;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6388.577;0.000
37.500;2330.600;1888.074;4.000;1820.638;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;5766.907;0.000
37.750;2470.968;0.000;3.000;1848.818;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6027.484;0.000
38.000;952.468;1931.983;2.000;785.613;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7140.560;0.000
38.250;668.375;0.000;1.000;523.527;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7379.944;0.000
38.500;671.596;0.000;1.000;526.104;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7427.443;0.000
38.750;500.082;2151.526;2.000;483.845;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7513.914;0.000
39.000;517.031;0.000;3.000;564.580;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7503.008;0.000
39.250;566.532;0.000;4.000;671.501;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7541.385;0.000
39.500;2794.061;3161.427;5.000;2216.492;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6442.178;0.000
39.750;1801.908;1624.622;7.000;1714.991;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6964.670;0.000
40.000;2540.743;0.000;7.000;2204.099;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6683.718;0.000
40.250;1153.050;1690.485;9.000;1459.207;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7299.207;0.000
40.500;1100.450;0.000;7.000;1284.553;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7457.923;0.000
40.750;2117.888;1185.535;8.000;2062.372;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;6873.300;0.000
41.000;1211.584;1690.485;9.000;1511.002;0.000;0.000;0.401;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.189;False;0.000;True;7344.022;0.000
41.250;3374.646;2217.389;10.000;2998.374;0.000;0.000;0.212;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.000;True;0.000;True;6191.725;0.000
41.500;5458.947;3359.016;10.000;4407.426;0.000;0.000;0.212;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.077;False;0.000;True;0.000;True;5113.162;0.000
41.750;5997.428;0.000;9.000;4717.823;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4888.456;0.000
42.000;5514.832;3776.148;10.000;4477.789;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5083.154;0.000
42.250;3055.184;3315.107;9.000;2768.216;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6420.618;0.000
42.500;5325.886;6125.264;9.000;4272.585;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5216.984;0.000
42.750;2058.750;4851.912;9.000;2119.194;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6932.535;0.000
43.000;2653.859;0.000;9.000;2452.850;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6657.486;0.000
43.250;3101.375;0.000;10.000;2818.005;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6381.241;0.000
43.500;2877.134;6498.488;10.000;2669.855;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6507.427;0.000
43.750;1074.990;5576.405;9.000;1406.791;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7510.337;0.000
44.000;5081.910;1207.489;9.000;4075.470;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5403.120;0.000
44.250;2772.143;0.000;9.000;2567.611;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6599.014;0.000
44.500;2652.803;0.000;9.000;2486.254;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6628.287;0.000
44.750;3168.947;1295.307;9.000;2800.909;0.000;0.000;0.136;0.015;False;0.119;False;0.000;True;0.000;True;0.000;True;0.002;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6363.671;0.000
45.000;3923.648;5883.766;15.000;3726.043;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5617.623;0.000
45.250;3104.847;0.000;15.000;3180.113;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6077.164;0.000
45.500;2581.214;3644.422;15.000;2834.180;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6366.305;0.000
45.750;2450.328;0.000;15.000;2733.371;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6468.942;0.000
46.000;3837.608;0.000;15.000;3629.843;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5787.990;0.000
46.250;1048.021;0.000;15.000;1792.482;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7228.540;0.000
46.500;4190.814;0.000;15.000;3873.498;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5554.165;0.000
46.750;6356.064;0.000;15.000;5296.206;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4428.662;0.000
47.000;3416.150;0.000;15.000;3344.772;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5947.452;0.000
47.250;2014.747;0.000;15.000;2396.084;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6684.120;0.000
47.500;440.186;0.000;15.000;1345.040;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7525.946;0.000
47.750;407.921;0.000;15.000;1319.228;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7567.193;0.000
48.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7636.271;0.000
48.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7653.639;0.000
48.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7670.747;0.000
48.750;341.206;1912.721;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7687.055;0.000
49.000;341.206;1385.074;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7702.601;0.000
49.250;487.838;0.000;15.000;1371.973;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7629.755;0.000
49.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7709.230;0.000
49.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7709.781;0.000
50.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7710.718;0.000
50.250;487.838;0.000;15.000;1371.973;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7678.836;0.000
50.500;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7800.585;0.000
50.750;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7844.678;0.000
51.000;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7890.381;0.000
51.250;341.206;0.000;15.000;1275.196;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7891.839;0.000
